0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0196373385583,5.01963733844957,5.01963733781361,5.01963733838445,5.01963733871402,5.0196373383487,5.01963733788429,5.01963733810457,5.01963733800584,5.01963733870137,5.01963733804205,5.01963733802384,5.01963733731101,5.01963733728228,5.01963733841903,5.01963733792378,5.0196373387102,5.01963733810435,5.01963733850534,5.01963733862721,5.01963733728837,5.01963733742066,5.01963733810434,5.01963733861226,5.01963733835698,5.01963734184235,5.01963733834441,5.01963733773797
0,0,0,0,0,0,0,0,4.61024718888961,4.61024718763337,4.61024718698963,4.6102471862033,4.61024718660593,4.61024719008108,4.61024718601793,4.61024718980103,4.61024718972098,4.61024718736993,4.61024718685998,4.61024718934395,0,0,0,0,0,0,0,4.61024718721516,4.6102471868129,4.61024719001273,4.61024718695665,4.61024718688409,4.61024718527364,4.61024718533807,4.6102471886529,4.6102471865061,4.61024719005409,4.61024718721312,4.61024718906961,4.61024718965711,4.61024718561207,4.61024718529593,4.61024718721426,4.61024718958458,4.61024718835661,4.61024719281563,4.61024718829786,4.61024718591343
0,0,0,0,0,2.64728255204846,2.64728256687693,2.6472825672677,0,0,0,0,0,0,2.64728255883179,2.64728256819616,2.64728256804059,2.64728256289075,2.64728256153046,2.64728256729541,0,0,0,2.64728256550768,2.647282568715,2.64728256513505,2.64728256004895,0,0,0,0,0,0,0,0,0,2.64728256868057,2.64728256248676,2.64728256673882,2.64728256791607,2.64728255069291,2.64728255471654,2.64728256249025,2.64728256777384,2.64728256522003,2.64728254333969,2.64728256508941,2.64728255842615
0,0,0,0,0,0,0,1.62396180970993,0,0,0,0,0,1.62396180838194,0,0,0,0,0,0,0,0,0,0,0,1.62396180786698,1.62396180336257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62396181150934,1.62396180978481,1.62396180782778,1.62396181012937,1.62396180789361,1.62396180949978
0,0,0,0,0,0,2.3605187457337,2.36051874600365,0,0,0,0,2.36051874266998,2.36051874708278,0,2.36051874667578,2.36051874656019,2.36051874346464,2.36051874291489,2.36051874602307,0,0,0,0,2.36051874706976,2.36051874462943,2.36051874246394,0,0,0,0,0,0,0,2.36051874507157,2.36051874258059,0,0,2.36051874564021,2.3605187464685,2.36051874428549,2.36051874235522,2.36051874328992,2.36051874636476,2.36051874467944,2.36051875503909,2.36051874460279,2.3605187421635
0,0,0,0,1.37671202212385,0,0,0,0,0,0,1.37671202066123,0,1.37671202222996,0,0,0,0,0,1.37671201932743,0,1.3767120185648,1.37671202079892,1.37671201856671,1.37671202216261,0,1.37671202032306,0,0,0,0,1.37671201943574,1.37671201966594,1.37671202113703,0,1.37671202005284,1.37671202203386,1.37671201908867,0,1.37671202030602,1.37671201981712,1.37671202206885,1.37671201908768,1.37671202005836,1.37671201860635,1.37671201989747,1.37671201862532,1.37671202124361
0,0,0,1.58478719341543,0,0,0,1.58478718800411,0,0,1.58478719371732,0,1.58478719148681,1.58478719584965,0,0,1.58478719047609,1.58478719443293,1.58478719312222,0,0,0,0,0,0,1.58478719093365,0,0,0,0,0,0,0,0,0,0,0,0,1.58478718782904,0,0,0,0,1.58478718926323,1.5847871907184,1.58478719029931,1.58478719104918,1.58478718595534
0,0,0,0,0,0,0,0,0,0,0,0,0,4.91764065870112,0,0,0,4.91764066239272,4.91764066310439,0,0,4.91764066038328,4.91764066403623,4.9176406608148,4.91764065871238,0,4.91764066375552,0,0,4.9176406587855,4.91764066297116,4.91764066307139,4.91764066402618,4.91764066368573,4.91764066058581,4.91764066357766,0,0,4.9176406600165,4.91764065923963,4.9176406628482,4.9176406644956,4.91764066261197,4.91764065933373,4.91764066099776,4.91764066048299,4.91764066108006,4.91764066427934
0,0,0,0,0,0,0,0,0,0,2.1772808191371,0,2.17728081910793,0,0,2.17728081973372,2.17728081971097,0,2.1772808191249,2.17728081960718,0,0,0,0,0,2.17728081935758,0,0,0,0,0,0,0,0,0,0,0,2.17728081916291,0,0,0,2.17728081941189,2.17728081916308,0,2.17728081936589,2.1772808225355,2.17728081935319,2.17728081912904
0,0,0,5.37511689724109,0,0,0,5.37511689726181,0,0,5.37511689738598,0,0,5.37511689723822,0,0,0,0,5.37511689738707,0,5.37511689726263,0,5.37511689734341,0,0,5.37511689731931,5.37511689736991,0,5.37511689738717,0,5.37511689738623,0,5.37511689657437,5.37511689642187,5.37511689729841,5.37511689737881,0,0,5.37511689727501,0,5.37511689615003,5.37511689688615,5.37511689738004,5.37511689725162,5.37511689731698,5.37511690114411,5.37511689732046,5.37511689729986
0,0,0,0,0,0,0,0,0,2.128725105714,0,0,2.12872510571663,0,0,0,2.1287251058069,0,2.1287251057111,0,0,0,2.12872510573989,0,0,0,2.12872510572589,2.12872510570928,0,2.12872510582614,0,2.12872510571077,2.12872510602796,2.12872510608914,2.12872510574782,2.12872510571995,0,2.12872510570927,2.1287251057685,2.12872510580283,2.1287251062211,2.12872510591377,2.12872510570928,2.12872510579829,0,2.12872510730192,2.12872510573305,2.12872510575976
0,0,1.9917631760783,0,1.99176317501899,1.99176317646092,1.99176317378669,1.9917631737667,0,0,0,0,0,1.99176317369902,0,1.99176317372183,0,0,1.99176317423983,1.99176317376554,0,0,1.9917631745902,0,1.99176317369933,1.99176317389141,1.99176317445545,0,0,0,0,0,0,1.99176317642337,1.99176317384416,1.99176317438636,0,0,1.99176317379404,1.99176317373544,1.99176317685226,1.99176317566469,1.991763174125,1.99176317374196,1.99176317388585,0,0,1.991763174751
4.44769395741532,4.44769395497004,0,4.44769397477251,0,0,0,4.44769397382908,4.44769395063665,0,4.44769397544366,0,0,4.44769398416484,0,0,0,0,0,0,4.44769397367924,0,0,0,0,4.44769392628019,0,0,4.44769400519835,0,4.44769397963205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.96677231651234,0,1.96677231448722,0,0,0,1.96677231579755,0,0,0,0,0,1.96677231417763,0,0,0,0,0,0,1.96677231580787,0,0,0,0,1.96677231754469,1.96677231789596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96677231848889,1.96677231527307,0,0,0,1.96677231658597
0,4.53558330806708,0,4.53558331137591,0,0,0,4.53558328977171,0,0,0,0,0,4.53558330321018,0,0,0,0,0,0,0,0,0,0,0,4.53558330458468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5355833061826,0,4.53558330736739,0
